body,positive,negative,neutral,rated,comment_id,video_id,date
"""history of the entire world i guess?"" more like ""history_textbook.zip""",0,0,1,1,UgzyLeD009pfVEowAQV4AaABAg,xuCn8ux2gbs,2021-01-28T15:43:02Z
"Teacher says: what is the univers made of



me: quarkas and stuff",0,0,1,1,UgzJpnH_I1BQWzIa2pR4AaABAg,xuCn8ux2gbs,2021-01-28T16:05:02Z
No mention of Australian Aboriginal people,0,0,1,1,UgxrhQho8mHND3vk6TN4AaABAg,xuCn8ux2gbs,2021-01-28T15:08:58Z
I can’t believe this is almost 4 years old,0,0,1,1,Ugxu2zzdXHAhBBt5kgx4AaABAg,xuCn8ux2gbs,2021-01-28T16:19:29Z
THIS IS A MASTERPIECE,1,0,0,1,UgyZJrhg194vKPvolqh4AaABAg,xuCn8ux2gbs,2021-01-28T19:17:03Z
PLEASE DO MORE DOCUMENTARIES!!!!,1,0,0,1,UgwFxYSawVvEuvfhqzl4AaABAg,xuCn8ux2gbs,2021-01-28T15:10:13Z
Where the hell are we,0,0,1,1,Ugz5hMZBHxTnIGhc_IV4AaABAg,xuCn8ux2gbs,2021-01-28T16:06:47Z
"bill, nonchalantly: whoops, half of europe just died!

me: man, brutal.",0,0,1,1,UgyeF-Z7ZXGn1ZTQb1l4AaABAg,xuCn8ux2gbs,2021-01-28T18:45:17Z
"Some stars die, bigger stars die with PASSION!",0,0,1,1,UgxDlU529SA1Ch6W14Z4AaABAg,xuCn8ux2gbs,2021-01-28T17:41:50Z
this guy is smarter then my teacher,1,0,0,1,Ugza4yZOGKcpOqy-W9F4AaABAg,xuCn8ux2gbs,2021-01-28T16:22:53Z
My time utilised on something actually useful,0,0,1,1,Ugxphkdq_pd4-GCEbRx4AaABAg,xuCn8ux2gbs,2021-01-28T17:31:32Z
this was the last good one tbh,1,0,0,1,UgzEVysLW5ntKaFH7s54AaABAg,_GuOjXYl5ew,2021-01-30T21:26:15Z
6 year,0,0,1,1,UgyTaJxa_qf_ed9Tw2B4AaABAg,_GuOjXYl5ew,2021-02-01T00:45:19Z
I miss 2016😔,1,0,0,1,UgwToT2TbrWHixTVWJx4AaABAg,_GuOjXYl5ew,2021-02-02T15:23:43Z
"Bill: Nothing is anywhere, but is also everywhere 
Me: *thats enough internet for today, i guess*",0,0,1,1,UgxGCpLPXfpM3SRfR514AaABAg,xuCn8ux2gbs,2021-01-28T13:27:53Z
when youtbe gets views does it pay itself,0,0,1,1,UgxJ2autt2KsA5BedT54AaABAg,_GuOjXYl5ew,2021-01-29T18:17:41Z
omg this song is just dope,1,0,0,1,UgwXC_Ic_Z0ki3doigt4AaABAg,_GuOjXYl5ew,2021-02-01T10:52:01Z
the last good rewind lmao,1,0,0,1,Ugz1g3069xyQrmVyv4R4AaABAg,_GuOjXYl5ew,2021-02-01T14:23:21Z
Is the name a danganronpa reference the ultimate,0,0,1,1,UgzDvVoaqWljiwiu3zl4AaABAg,_GuOjXYl5ew,2021-02-01T16:09:49Z
Good YouTube days❤️❤️❤️,1,0,0,1,UgyLZI9BtMc4QirSOzN4AaABAg,_GuOjXYl5ew,2021-02-01T11:39:46Z
Good old times...,1,0,0,1,Ugz1jdDWo8QJzo_h5J14AaABAg,_GuOjXYl5ew,2021-01-31T15:52:54Z
missed. :/,0,0,1,1,Ugze5_Z6q_2tzb60L4x4AaABAg,_GuOjXYl5ew,2021-01-30T09:56:12Z
2016 is the best for me.,0,0,1,1,UgwiCUVQ_mrTgOAGjSV4AaABAg,_GuOjXYl5ew,2021-02-01T02:49:07Z
This makes me cringe with glee.,0,1,0,1,UgwTTfc-VMDHtdJ46Ap4AaABAg,_GuOjXYl5ew,2021-01-28T15:09:32Z
i’ve watched this like 5 times,0,0,1,1,UgwXC041BdgsYDQ_Xil4AaABAg,xuCn8ux2gbs,2021-01-28T13:48:20Z
"Missed a total of like 2-3 things, (I think) not bad and has certainly stood the test of time",0,0,1,1,Ugynnox9KqcuNfXvYvR4AaABAg,xuCn8ux2gbs,2021-01-28T13:35:39Z
I want 2016 back :(,0,0,1,1,Ugxt0-SeNWrg8pWgwpN4AaABAg,_GuOjXYl5ew,2021-01-30T22:59:09Z
1:46 best scene no cap,0,0,1,1,UgzWakjIOvBbwf3xVod4AaABAg,_GuOjXYl5ew,2021-01-31T18:42:57Z
2020 was the year of bad things. Let's make 2021 the best year ever.,0,0,1,1,UgyeOewTIClK4QpZ2gR4AaABAg,_GuOjXYl5ew,2021-01-29T16:29:22Z
Its weird that this was like 5 years ago but it feels like it was just a week ago,0,0,1,1,UgwqS1FKjSYtw76r-AR4AaABAg,_GuOjXYl5ew,2021-01-31T17:28:31Z
The last real GOOD Youtube Rewind video.,1,0,0,1,UgztUb0aLk--ZiC-sUh4AaABAg,_GuOjXYl5ew,2021-01-29T02:19:01Z
This is by far the best YouTube rewind,1,0,0,1,Ugze-bUgMMjb99EJPSd4AaABAg,_GuOjXYl5ew,2021-01-26T17:46:17Z
2:16 that tunnels is in my my town,0,0,1,1,UgwF5Tn75UIAtSJGXpJ4AaABAg,_GuOjXYl5ew,2021-01-27T07:14:58Z
"The best rewind ,the best years",1,0,0,1,UgxQeddf-7ZkVKWp7wp4AaABAg,_GuOjXYl5ew,2021-01-25T16:08:06Z
"Ah yes, the last good Youtube Rewind",1,0,0,1,UgzZ7-Vu20tTKEf13UV4AaABAg,_GuOjXYl5ew,2021-01-25T05:03:55Z
banger,1,0,0,1,Ugy8QjP16f23yw-ZyRR4AaABAg,_GuOjXYl5ew,2021-01-27T05:21:05Z
Anyone else getting nostalgia?,0,0,1,1,Ugw36TjA5oRmPuRZJ2R4AaABAg,_GuOjXYl5ew,2021-01-26T03:56:14Z
Ngl this was a good year for YouTube,1,0,0,1,Ugw6-6Jw0mz26WGLrbV4AaABAg,_GuOjXYl5ew,2021-01-25T14:20:09Z
Lol 2021 anyone,0,0,1,1,UgxUmj55Txl5-YVOgw54AaABAg,_GuOjXYl5ew,2021-01-28T13:16:53Z
Ah yes no perms or Tik tokers,0,0,1,1,UgzGm9IaDjDipaP6e7x4AaABAg,_GuOjXYl5ew,2021-01-27T00:52:18Z
damn 2020 has no match to this,0,0,1,1,UgwJxo35CB2KgVLFl6B4AaABAg,_GuOjXYl5ew,2021-01-26T03:22:48Z
The better youtube rewind ever.,1,0,0,1,Ugyf2yW1oa-SvTNTNzd4AaABAg,_GuOjXYl5ew,2021-01-25T01:40:45Z
Who else came expecting dislikes,0,0,11,1,UgzU3fEtQoA-BkSIRhx4AaABAg,_GuOjXYl5ew,2021-01-24T06:49:34Z
The best rewind no debate.,1,0,0,1,Ugzjwe5i3zXdFZquYSN4AaABAg,_GuOjXYl5ew,2021-01-24T06:28:49Z
This has a special place in my heart,1,0,0,1,UgzgsstaRVcZrR5m1H14AaABAg,_GuOjXYl5ew,2021-01-27T17:20:53Z
Please take us back 2016,0,0,1,1,UgzzSWgkn4OckkWw4Zt4AaABAg,_GuOjXYl5ew,2021-01-26T11:54:43Z
This time when life was good,1,0,0,1,UgzTPFk-84jKnaEiqPZ4AaABAg,_GuOjXYl5ew,2021-01-24T04:08:11Z
this isnt even that bad,1,0,0,1,Ugz3MKF3vc51R3PQ4a54AaABAg,_GuOjXYl5ew,2021-01-20T19:42:19Z
6:35 Tanmay op in the chat😂,0,0,1,1,UgwWsmhw7rC9_0yDg2d4AaABAg,_GuOjXYl5ew,2021-01-23T06:26:21Z
Can someone plz tell me what the song with the trumpet is?,0,0,1,1,UgwbD7nVcqvMlcoqmt14AaABAg,_GuOjXYl5ew,2021-01-21T00:02:44Z
That was the longest 7 mins of my life,0,1,0,1,UgzB9-SWG-RuAezH2d54AaABAg,_GuOjXYl5ew,2021-01-20T18:30:26Z
This one is my favourite in my opinion,1,0,0,1,Ugx2Yb_uf1yLMm0xY7V4AaABAg,_GuOjXYl5ew,2021-01-21T10:17:27Z
Back when YouTube rewind was good,1,0,0,1,UgwIoA2P6msme4y-Wgh4AaABAg,_GuOjXYl5ew,2021-01-23T18:58:10Z
Nice,1,0,0,1,UgzRMOhWeAbx0w9uT614AaABAg,_GuOjXYl5ew,2021-01-23T19:33:34Z
Remember when people said 2016 sucked,0,0,1,1,UgwRDkp60EZXtE-IxA14AaABAg,_GuOjXYl5ew,2021-01-20T08:45:44Z
2016 was heaven.,0,0,1,1,UgydW_SID1L9cSxddL54AaABAg,_GuOjXYl5ew,2021-01-20T16:51:47Z
This one was pretty good,1,0,0,1,UgzaM3Stp0n7jjl5osR4AaABAg,_GuOjXYl5ew,2021-01-23T00:39:43Z
The Best Rewind,1,0,0,1,Ugxzl_3wZDkRNTVfrE14AaABAg,_GuOjXYl5ew,2021-01-20T01:46:53Z
i miss 2016,0,0,1,1,Ugzu2AtolLSo37y4dp54AaABAg,_GuOjXYl5ew,2021-01-20T05:44:46Z
2016 was the best Youtube rewind no cap,0,0,1,1,UgwXG_45Y-rLGJmYT_x4AaABAg,_GuOjXYl5ew,2021-01-21T07:16:34Z
When rewind was good,1,0,0,1,Ugykij7VDFGU5V7OYKV4AaABAg,_GuOjXYl5ew,2021-01-21T04:46:48Z
Whos here in 2020 Quarantine :( when theres no 2020 rewind :(,0,0,1,1,UgxDqIWyckxJ6v-C-xZ4AaABAg,_GuOjXYl5ew,2021-01-19T09:43:04Z
Re living the good days,0,0,1,1,Ugw6kDUCFq5CpnPHLLt4AaABAg,_GuOjXYl5ew,2021-01-21T17:33:13Z
"HODOR!!! Such a sad scene, love GOT",1,0,0,1,UgylLzb7oKFGkI-K6-54AaABAg,_GuOjXYl5ew,2021-01-21T06:46:48Z
i miss good rewinds so bad :(((,0,0,1,1,UgyPXLf6mZ7LCzQb_Gd4AaABAg,_GuOjXYl5ew,2021-01-22T13:13:41Z
Hopefully i can get on yotube rewind but not a bad one,0,0,1,1,Ugz1ng_PrRjvn1bTnDB4AaABAg,_GuOjXYl5ew,2021-01-20T16:09:55Z
Anyone here cause its better than 2019 mojo rewind and non existence 2020 rewind :),0,0,1,1,UgwSn2nABmynrjMW0gR4AaABAg,_GuOjXYl5ew,2021-01-21T19:13:16Z
the time without tik tok <3,1,0,0,1,Ugypha0pm56VdxXbAXp4AaABAg,_GuOjXYl5ew,2021-01-20T13:27:02Z
I only knew like 11 of the you tubers in this lol make it more like mr beasts,0,0,1,1,Ugzvho782e4QZeDKS8N4AaABAg,_GuOjXYl5ew,2021-01-17T02:21:07Z
"Ahh, the year when youtube rewind wasn't a disappointment.",1,0,0,1,Ugwg3iGDLXJCmrtB-554AaABAg,_GuOjXYl5ew,2021-01-16T17:04:24Z
Japanese here just checking the apple pen again XD,0,0,1,1,UgywLhEAcrYh7QZBN7R4AaABAg,_GuOjXYl5ew,2021-01-17T14:08:58Z
The last good Rewind I remember!,1,0,0,1,Ugx8fel79Dbubu9o1oh4AaABAg,_GuOjXYl5ew,2021-01-17T17:54:04Z
many hispanic youtubers,0,0,1,1,Ugz79X0XXk-Kud6BPM54AaABAg,_GuOjXYl5ew,2021-01-16T19:04:32Z
Ah yes. The days when Rewind was actually Rewind and not 8 minutes of advertisements.,1,0,0,1,Ugx8Vg8gyNS-rLMaFG94AaABAg,_GuOjXYl5ew,2021-01-16T23:57:49Z
It's 2021 and i am still watching it🥺i miss it,1,0,0,1,UgwOuX3JSO4Fe4YAB054AaABAg,_GuOjXYl5ew,2021-01-18T03:04:50Z
"Songs of each rewind:

2016: Sorry
2017: Despacito
2018: IDOL 
2019: Old Town Road
2020: Didnt even bother to make one",0,0,1,1,Ugw9pkKQuPPaBk7afoh4AaABAg,_GuOjXYl5ew,2021-01-17T18:04:45Z
I've never cringed so hard.,0,1,0,1,UgyAYot5G9cy5_t6hLB4AaABAg,_GuOjXYl5ew,2021-01-18T04:32:40Z
After the 2019 rewind..... AND 2020 DON’T EVEN deserve a rewind......👁💧👄💧👁,0,0,1,1,Ugx1KKQJUC8Rg9fafFl4AaABAg,_GuOjXYl5ew,2021-01-18T16:01:20Z
i thought this would be the worst rewind when it came out but it was way better then i thought,1,0,0,1,Ugx6dvfH5QP7EF6SMDp4AaABAg,_GuOjXYl5ew,2021-01-17T00:32:37Z
Do youtube sends youtube an email about copyrights for songs!?,0,0,1,1,UgyUYXGdHohRAT-Us8F4AaABAg,_GuOjXYl5ew,2021-01-17T16:48:18Z
2016 was the best,1,0,0,1,UgzdnsdW0pw5oGtPUh14AaABAg,_GuOjXYl5ew,2021-01-18T01:17:41Z
Like if MrBeast rewind is now the best,0,0,1,1,Ugy2DOMqzeXON1JpJ7p4AaABAg,_GuOjXYl5ew,2021-01-17T12:58:19Z
Why no doom 2016,0,0,1,1,UgyqWutTMxFHTaW3Pb54AaABAg,_GuOjXYl5ew,2021-01-17T07:23:50Z
"Good times, i miss the 2015,2016😝",0,0,1,1,UgyOWjqNOnkRJNXmMfl4AaABAg,_GuOjXYl5ew,2021-01-18T15:53:40Z
Better than YouTube now,1,0,0,1,Ugx-CX3VaQrSWJ1QZop4AaABAg,_GuOjXYl5ew,2021-01-18T06:40:43Z
It honestly feels wrong to not see at least 1 million dislikes on a YouTube Rewind 🤣,0,0,1,1,UgxgYjfG5iJZukuHH8B4AaABAg,_GuOjXYl5ew,2021-01-16T15:54:36Z
Still Cant Believe they Put Damn Daniel in this LMAO <3,0,0,1,1,Ugx_gOMB0C2l0-3zhMl4AaABAg,_GuOjXYl5ew,2021-01-16T16:56:53Z
2016 XD I didn't even know that YouTube existed in 2016 😂🎂,0,0,1,1,UgzYTxCJw-ge91X3cx54AaABAg,_GuOjXYl5ew,2021-01-19T07:16:46Z
Remember when rewind was kinda good? yep me too,0,0,1,1,UgyME1kTssK-h4Z6Pqx4AaABAg,_GuOjXYl5ew,2021-01-16T17:40:33Z
I just wanted to cry while watching this because I missed the old days so much 😔,0,0,1,1,UgwNSfgbIFIZkqTOoGh4AaABAg,_GuOjXYl5ew,2021-01-17T03:04:26Z
The only bad thing :two second dabbing,0,0,1,1,UgzX6tcZisGkUnpot-N4AaABAg,_GuOjXYl5ew,2021-01-16T12:07:48Z
Who’s here 5 years later,0,0,1,1,UgzXB8DN9gH9Hnhq1JB4AaABAg,_GuOjXYl5ew,2021-01-15T10:41:45Z
This the best rewind!,1,0,0,1,UgzjqrAvyPTeXQEuSDV4AaABAg,_GuOjXYl5ew,2021-01-15T07:47:26Z
"after this rewind, things just went downhill",0,0,1,1,UgxOZzKFqpzl-n1G1Rp4AaABAg,_GuOjXYl5ew,2021-01-13T19:13:21Z
What is the [___],0,0,1,1,UgxvqL8CUW0dPcoK1UV4AaABAg,_GuOjXYl5ew,2021-01-14T11:40:05Z
Anyone here in 2021 ?,0,0,1,1,Ugy7umqZdDAwRC87HsJ4AaABAg,_GuOjXYl5ew,2021-01-14T23:04:36Z
Why am I crying? 😢❤️,0,0,1,1,UgxAygo6He-vqvSzMCh4AaABAg,_GuOjXYl5ew,2021-01-12T01:12:44Z
Now this is what the community want and like to see!,1,0,0,1,UgyCE9TM15WxBjFCtcx4AaABAg,_GuOjXYl5ew,2021-01-13T15:10:40Z
Best rewind made by YouTube if u all r agree please like,1,0,0,1,Ugwlp6VT9qWB-d6f79x4AaABAg,_GuOjXYl5ew,2021-01-14T09:54:53Z
Good and beautiful video on youtube,1,0,0,1,UgyuOo4fudJ_ubnDeyB4AaABAg,_GuOjXYl5ew,2021-01-13T12:27:55Z
This is masterpiece,1,0,0,1,Ugx8XYXqkrsnLMQalGx4AaABAg,_GuOjXYl5ew,2021-01-13T23:38:08Z
When times were simple 😭,1,0,0,1,UgwNxg4RGrm0J9zST_x4AaABAg,_GuOjXYl5ew,2021-01-11T14:28:59Z
i remember watching this and thinking this was the best video ive watched,1,0,0,1,UgwkIfsIoDG_jm7_d454AaABAg,_GuOjXYl5ew,2021-01-13T16:08:04Z
Anyone here just see these great memories?,0,0,1,1,Ugy3W4UMtHgW18lTyWF4AaABAg,_GuOjXYl5ew,2021-01-12T13:19:08Z
"2016: great
2017: still good kinda
2018: so bad that it has a record for being bad
2019: didn’t try
2020: *didn’t even make one so we let MrBeast do the work*",0,0,1,1,UgzFnqW4BmIO6yyprMJ4AaABAg,_GuOjXYl5ew,2021-01-12T23:05:40Z
"VEGETTA777 vs YouTube 
Sub Battle",0,0,1,1,UgyOkULaeKMii5x9wU14AaABAg,_GuOjXYl5ew,2021-01-11T08:50:28Z
The last one that was good,1,0,0,1,UgyN0CRD8fcvJMNP4Ld4AaABAg,_GuOjXYl5ew,2021-01-14T00:19:41Z
6 years ago huh,0,0,1,1,Ugxdmf4Xwgso3yMdlEV4AaABAg,_GuOjXYl5ew,2021-01-10T20:32:28Z
Anyone here after MrBeast rewind 2020,0,0,1,1,UgxtWEoKSUS4OKaIyE94AaABAg,_GuOjXYl5ew,2021-01-09T21:05:06Z
"the youtube rewind 2020 is the hispanic youtube rewind
:)",0,0,1,1,Ugy4CELqyN_Cl8HSKwp4AaABAg,_GuOjXYl5ew,2021-01-09T18:57:58Z
i miss 2016 :(,1,0,0,1,UgyI0VXWc0YI2PKYBKN4AaABAg,_GuOjXYl5ew,2021-01-10T09:27:35Z
"This, this is better than the hell 2018 rewind",1,0,0,1,UgxseyKzUYbZCr1qgeh4AaABAg,_GuOjXYl5ew,2021-01-09T05:18:10Z
Starboy  song ?,0,0,1,1,UgzCm3WV7OwIjfmw2kp4AaABAg,_GuOjXYl5ew,2021-01-08T07:09:24Z
Bring it,0,0,1,1,Ugy9Qe9SrCuXzsFAoDl4AaABAg,_GuOjXYl5ew,2021-01-09T04:56:55Z
Here after no rewind for 2020... But MrBeast did it,0,0,1,1,UgwmMplmNRUNTWRtRQl4AaABAg,_GuOjXYl5ew,2021-01-10T12:01:17Z
MrBeast rewind was the best,0,0,1,1,UgxSUPCpRmtiBNLMkaF4AaABAg,_GuOjXYl5ew,2021-01-10T12:19:19Z
"long live latin america German, Luisito rey, werever, yuya , Rubius ,etc",0,0,1,1,UgxF6G3Ph7tE5WcP9Od4AaABAg,_GuOjXYl5ew,2021-01-10T23:11:42Z
The last good rewind,1,0,0,1,UgwssxjqrzVTZOMqesZ4AaABAg,_GuOjXYl5ew,2021-01-08T13:12:51Z
BEST REWIND,1,0,0,1,UgyYuxcrpKuR-LIYPKV4AaABAg,_GuOjXYl5ew,2021-01-10T13:30:45Z
Hodooooorrrrrrrr :(,0,0,1,1,UgwsOk_kp0WV6hSLiQp4AaABAg,_GuOjXYl5ew,2021-01-09T13:50:23Z
Well they didnt even make 2020 rewind :(,0,0,1,1,Ugw8euxMBPSriMxZZ-14AaABAg,_GuOjXYl5ew,2021-01-10T15:37:48Z
2:36 AMONG US LEAKED 4 YEARS AGO POG CHAMP,0,0,1,1,Ugy13MWieB0jP_hhe3Z4AaABAg,_GuOjXYl5ew,2021-01-09T06:32:04Z
2016 was the best year for me,0,0,1,1,UgyfH79sRWe71Nrmfxh4AaABAg,_GuOjXYl5ew,2021-01-09T12:06:25Z
the ultimate disney musical but its actually good,1,0,0,1,Ugxa6DZyAnijU6KTuGl4AaABAg,_GuOjXYl5ew,2021-01-08T02:05:12Z
Okay they gave credit to mark and Jack but not Tyler of Ethan that’s not cool,0,1,0,1,Ugy3ACGOrLcrwiP3y114AaABAg,_GuOjXYl5ew,2021-01-08T14:54:28Z
I miss the old days,0,0,1,1,UgwxkkTOPBv9zYzSEHF4AaABAg,_GuOjXYl5ew,2021-01-10T17:20:29Z
The last good rewind. R.I.P,1,0,0,1,Ugwg8PUgr_EjprVpSWx4AaABAg,_GuOjXYl5ew,2021-01-07T22:54:51Z
3:11 what's the name of the girl? Thank you,0,0,1,1,UgzxkGZbTuQ9JgK6uW94AaABAg,_GuOjXYl5ew,2021-01-06T19:21:43Z
the last good rewind.,1,0,0,1,Ugzx-ozVAvusSrazxaF4AaABAg,_GuOjXYl5ew,2021-01-06T11:03:06Z
Best year for me,1,0,0,1,UgwwMg-D87T88gyPrCp4AaABAg,_GuOjXYl5ew,2021-01-06T23:35:23Z
In my opinion this was the best rewind,1,0,0,1,Ugx7jUtSh3y4GcpbuE14AaABAg,_GuOjXYl5ew,2021-01-05T18:10:44Z
The best one...,1,0,0,1,UgyMP3-h7uQEBTM9H4F4AaABAg,_GuOjXYl5ew,2021-01-06T16:09:40Z
remember when rewinds were good,0,0,1,1,UgyVXvzzvnyc7HFfl8h4AaABAg,_GuOjXYl5ew,2021-01-06T13:18:06Z
I just want our lives to go back to the way they use to be,0,0,1,1,Ugw7g4KmvyyCQDyWiCF4AaABAg,_GuOjXYl5ew,2021-01-07T07:18:32Z
Now i know there is something worst that 2018 rewind,0,1,0,1,Ugyb8_b5mcfsFTwLmwB4AaABAg,_GuOjXYl5ew,2021-01-06T16:47:34Z
Yg nonton 263 JT yg like  4 jeti,0,0,0,1,UgyBjKXGKn9JbVyyDSh4AaABAg,_GuOjXYl5ew,2021-01-06T18:18:41Z
POV:You just came from mr beast rewind and wanted to see how it used to be,0,0,1,1,UgxWLwYIvJg6KvTmWO54AaABAg,_GuOjXYl5ew,2021-01-06T10:16:16Z
"Even tho it was pretty cringe, those were good times:(",0,0,1,1,UgwbLInJespmcjfuuvh4AaABAg,_GuOjXYl5ew,2021-01-06T08:11:01Z
end of actually good rewinds,0,0,1,1,Ugy39qfajFVt50jffhR4AaABAg,_GuOjXYl5ew,2021-01-06T00:26:09Z
When the rewinds were actually good,1,0,0,1,UgwmnlT8lx0GssQM80d4AaABAg,_GuOjXYl5ew,2021-01-07T21:16:39Z
Before the dark times and this rewind was the best 😔,1,0,0,1,Ugxzuwap2Me-TdL2z_t4AaABAg,_GuOjXYl5ew,2021-01-07T19:38:19Z
not bad🤙🏻,1,0,0,1,UgzezKDqC1gwbLZn_7h4AaABAg,_GuOjXYl5ew,2021-01-05T17:32:23Z
best rewind for me.,1,0,0,1,Ugw0dD6wd-hz3mCdyRB4AaABAg,_GuOjXYl5ew,2021-01-05T14:26:59Z
Dan Howell in a vest is the best thing I’ve ever seen-,1,0,0,1,UgwjGLoD0t93AHeWo-h4AaABAg,_GuOjXYl5ew,2021-01-04T04:37:16Z
"Good old days... İ will miss that year , that rewind like all of themş...",1,0,0,1,UgyF5g67vgaZcN2R5wR4AaABAg,_GuOjXYl5ew,2021-01-04T15:45:25Z
Looking back to this after 2020 rewind WHO ARE THESE PEOPLE,0,0,1,1,UgzkWkxgHFhQZDNoyiJ4AaABAg,_GuOjXYl5ew,2021-01-04T11:10:15Z
Youtube’s best year,1,0,0,1,Ugzx-_WZZWwJbCLXtj54AaABAg,_GuOjXYl5ew,2021-01-04T16:54:19Z
I miss the old days,1,0,0,1,UgxlbNQzkTA7xR8jPht4AaABAg,_GuOjXYl5ew,2021-01-04T05:31:30Z
Best rewind...,1,0,0,1,UgzRH1jmHEMKsOJes2J4AaABAg,_GuOjXYl5ew,2021-01-05T07:32:38Z
i honestly feel glad i dont know many of the youtubers shown..because they're trash or almost trash so,0,1,0,1,UgwlsL9ThxgpV4OhjLB4AaABAg,_GuOjXYl5ew,2021-01-04T17:33:59Z
i really miss 2016 wow,0,0,1,1,UgwMWyj8PdOjuYJJDBh4AaABAg,_GuOjXYl5ew,2021-01-05T04:49:58Z
Here after mrbeast rewind?,0,0,1,1,Ugx61LmBJx_xeYEi5wZ4AaABAg,_GuOjXYl5ew,2021-01-04T12:44:56Z
I wish 2021 is full of happiness.,0,0,1,1,UgyXosh0oGldvIQZrjZ4AaABAg,_GuOjXYl5ew,2021-01-04T02:22:40Z
Last truly good rewind,1,0,0,1,UgwNxFVnSgRw1QYXqyt4AaABAg,_GuOjXYl5ew,2021-01-04T01:45:49Z
Anyone else agree this is the best rewind,1,0,0,1,Ugz1C-ZeaSxtK0_mQ5R4AaABAg,_GuOjXYl5ew,2021-01-05T00:05:29Z
It is an amazing remix 🙃,1,0,0,1,UgzfjMI9SVtvk4banxJ4AaABAg,_GuOjXYl5ew,2021-01-04T16:06:06Z
Who knew in the future YouTube would be getting more dislikes and likes LOL,0,0,1,1,Ugyx6Qph49zMEc5fLtV4AaABAg,_GuOjXYl5ew,2021-01-04T15:23:08Z
U,0,0,0,1,UgwJCSl7kLJt0HMB4dp4AaABAg,_GuOjXYl5ew,2021-01-05T11:41:46Z
Best year ever no cap,1,0,0,1,UgxBUPA1ui31dyE1Q4h4AaABAg,_GuOjXYl5ew,2021-01-04T17:23:09Z
Fun fact: This is the most viewed rewind,0,0,1,1,Ugz8nzawcx7J4xjOTCx4AaABAg,_GuOjXYl5ew,2021-01-04T15:08:18Z
Is it bad that idk 90% of the people in the rewinds?,0,0,1,1,UgyapeZoVDQ9DFkkO_d4AaABAg,_GuOjXYl5ew,2021-01-04T07:17:33Z
Back then when songs were actually good,1,0,0,1,UgzLMeITuIAoPeMWNLZ4AaABAg,_GuOjXYl5ew,2021-01-04T10:07:23Z
who’s here after watching Mr. beast rewind??,0,0,1,1,UgwPiwjfWMpQUwb_Pk14AaABAg,_GuOjXYl5ew,2021-01-04T15:04:28Z
Someone in 2021?,0,0,1,1,UgwxiBvBiuO-FmePayB4AaABAg,_GuOjXYl5ew,2021-01-02T22:25:48Z
U know what this needs       KPOP!!!!!,0,0,1,1,Ugz5lYicBZbm4Dj11Jx4AaABAg,_GuOjXYl5ew,2021-01-03T06:53:27Z
Best year,1,0,0,1,Ugyq36F9EoFJT5c5rD54AaABAg,_GuOjXYl5ew,2021-01-03T20:16:21Z
What went wrong?,0,0,1,1,Ugw0YPnWAtLkZ2fKvxt4AaABAg,_GuOjXYl5ew,2021-01-02T22:35:31Z
Here lies the last good (YouTube created) rewind.,1,0,0,1,UgyVJLDMfLGsiJwlJ0p4AaABAg,_GuOjXYl5ew,2021-01-03T17:07:20Z
"Youtube dont care bout the ppl who died in 2016 😔😔
Was here looking for the greatest muhamed ali",0,0,1,1,Ugw3pHXcUGG_BPkwe1B4AaABAg,_GuOjXYl5ew,2021-01-03T19:44:00Z
Literally the last good rewind,1,0,0,1,UgwwkkhQt1Rc_zoaV_t4AaABAg,_GuOjXYl5ew,2021-01-03T21:17:20Z
Ok but like who misses 2016,0,0,1,1,Ugyuyz0fIVjvmgSSVM54AaABAg,_GuOjXYl5ew,2021-01-03T17:40:53Z
ok but dan and phill are in this one thats the best bit,0,0,1,1,UgyH33pPYGzL6j5JJ0d4AaABAg,_GuOjXYl5ew,2021-01-03T15:54:35Z
what rewinds are supposed to be good??,0,0,1,1,UgyPuJYM1xoTubsFMQp4AaABAg,_GuOjXYl5ew,2021-01-03T10:13:02Z
Why does it have so many dislikes,0,0,1,1,UgxXql_pBTnrXLcLd_V4AaABAg,_GuOjXYl5ew,2021-01-02T23:08:11Z
I'm still here even tho the new one is good as well,0,0,1,1,UgzKuUSME1eJh9CU9CB4AaABAg,_GuOjXYl5ew,2021-01-03T18:39:43Z
agin where is K-pop,0,1,0,1,Ugxl44mAWwD2jrrm0OJ4AaABAg,_GuOjXYl5ew,2021-01-02T09:34:09Z
missing this,1,0,0,1,UgwAxvLxnIyxYIYAcCZ4AaABAg,_GuOjXYl5ew,2021-01-02T04:22:56Z
When rewinds were good.,1,0,0,1,UgxnwAeOfSFTL57kr-N4AaABAg,_GuOjXYl5ew,2021-01-02T18:11:55Z
Mr.Beast Rewind > YouTube Rewind,0,0,1,1,Ugxu-lNx8mCBV2Fn-Sl4AaABAg,_GuOjXYl5ew,2021-01-02T03:00:55Z
Every year I come and watch this Rewind and all the others. What a time this year was.,1,0,0,1,UgwPBQ_atJMJ66wQuTV4AaABAg,_GuOjXYl5ew,2021-01-02T06:45:31Z
I miss these dayd,1,0,0,1,UgygcHhAT6z8yY8V5hB4AaABAg,_GuOjXYl5ew,2021-01-02T05:25:48Z
"I am from the future, dont let chinese people eat bats it's um. bad",0,0,1,1,Ugwse9QVUSF-yNlGZkF4AaABAg,_GuOjXYl5ew,2021-01-02T03:33:47Z
